l_shoulder,r_shoulder,l_elbow,r_elbow,l_wrist,r_wrist,l_hip,r_hip
"[0.552119255065918, 0.2912525534629822, -0.24355033040046692]","[0.44126129150390625, 0.22635936737060547, -0.06462877988815308]","[0.5711259245872498, 0.4620359539985657, -0.2453102469444275]","[0.39002761244773865, 0.11627794802188873, -0.018866686150431633]","[0.5719818472862244, 0.602668821811676, -0.23391421139240265]","[0.43225768208503723, 0.01971619389951229, 0.031032079830765724]","[0.5195965766906738, 0.5983500480651855, -0.035257358103990555]","[0.45315834879875183, 0.5857887268066406, 0.035489220172166824]"
"[0.5522213578224182, 0.29138144850730896, -0.2391326129436493]","[0.44124701619148254, 0.2267131358385086, -0.06482067704200745]","[0.5712664723396301, 0.46272918581962585, -0.24113522469997406]","[0.3901868760585785, 0.1173664927482605, -0.02240156941115856]","[0.5719247460365295, 0.6030033826828003, -0.23043891787528992]","[0.43129679560661316, 0.019363878294825554, 0.029971448704600334]","[0.5194975137710571, 0.5984243750572205, -0.033183760941028595]","[0.4531469941139221, 0.5858505368232727, 0.03342128545045853]"
"[0.5523725748062134, 0.29151636362075806, -0.24220827221870422]","[0.4412826597690582, 0.2271435409784317, -0.06530489772558212]","[0.5714671015739441, 0.4636525511741638, -0.2490791380405426]","[0.3902474343776703, 0.11788946390151978, -0.02556956373155117]","[0.5719079375267029, 0.6039705872535706, -0.23740625381469727]","[0.431220144033432, 0.019167659804224968, 0.026289096102118492]","[0.5194798707962036, 0.5987545847892761, -0.032856401056051254]","[0.4531521797180176, 0.5861679315567017, 0.033093634992837906]"
"[0.5524406433105469, 0.29160189628601074, -0.24815796315670013]","[0.4414862394332886, 0.22748908400535583, -0.06769072264432907]","[0.5716485977172852, 0.46377354860305786, -0.25853589177131653]","[0.391045480966568, 0.11801385879516602, -0.0276635829359293]","[0.5718876123428345, 0.6044180393218994, -0.24916908144950867]","[0.431420236825943, 0.019021648913621902, 0.024221790954470634]","[0.5194785594940186, 0.5989118218421936, -0.03280368447303772]","[0.4531763195991516, 0.5862225890159607, 0.03303956612944603]"
"[0.5524773001670837, 0.2916458547115326, -0.24902711808681488]","[0.4418651759624481, 0.22766289114952087, -0.06820341944694519]","[0.5717118382453918, 0.46387818455696106, -0.2597092092037201]","[0.39165884256362915, 0.1188926100730896, -0.02656099945306778]","[0.5718418955802917, 0.6049957871437073, -0.2521088719367981]","[0.4314362704753876, 0.018700581043958664, 0.021756529808044434]","[0.5195279121398926, 0.5993780493736267, -0.03310103714466095]","[0.4533500075340271, 0.5865546464920044, 0.03333006426692009]"
"[0.552514910697937, 0.2916874587535858, -0.24833360314369202]","[0.4421398937702179, 0.2276984602212906, -0.06844956427812576]","[0.571734607219696, 0.4639561176300049, -0.2586318552494049]","[0.3923051953315735, 0.11970001459121704, -0.02797098271548748]","[0.5718153715133667, 0.6052537560462952, -0.2513967752456665]","[0.43144944310188293, 0.018290642648935318, 0.021328333765268326]","[0.5195472836494446, 0.5996288061141968, -0.033068396151065826]","[0.4534094035625458, 0.5866844654083252, 0.0332968533039093]"
"[0.5526024699211121, 0.29185426235198975, -0.24864909052848816]","[0.4425288736820221, 0.22785578668117523, -0.06964314728975296]","[0.5717527270317078, 0.4646829664707184, -0.258507639169693]","[0.39301496744155884, 0.12075934559106827, -0.030311070382595062]","[0.571549654006958, 0.606966495513916, -0.2508315443992615]","[0.4315243363380432, 0.01810346357524395, 0.013336692936718464]","[0.5195739269256592, 0.600254476070404, -0.033196885138750076]","[0.4535912871360779, 0.5873851776123047, 0.03341834247112274]"
"[0.5526820421218872, 0.29242098331451416, -0.2523292601108551]","[0.44306227564811707, 0.2282600700855255, -0.0782783180475235]","[0.5717490911483765, 0.4666168987751007, -0.2627756893634796]","[0.3945136070251465, 0.12073368579149246, -0.04496259614825249]","[0.5706042647361755, 0.6097287535667419, -0.2541297376155853]","[0.4320981800556183, 0.01519701723009348, -0.003197652520611882]","[0.5195934772491455, 0.6007241606712341, -0.03324684873223305]","[0.453838974237442, 0.5878231525421143, 0.0334613174200058]"
"[0.552783191204071, 0.29259976744651794, -0.25824064016342163]","[0.44347307085990906, 0.2287556529045105, -0.0814463272690773]","[0.5719379782676697, 0.4676206409931183, -0.2728131413459778]","[0.3957511782646179, 0.12065228819847107, -0.048658911138772964]","[0.5700124502182007, 0.6113794445991516, -0.26229098439216614]","[0.43265825510025024, 0.011880229227244854, -0.008458603173494339]","[0.519670844078064, 0.6016573905944824, -0.03345193341374397]","[0.4541065990924835, 0.5887237191200256, 0.03365274891257286]"
"[0.5519262552261353, 0.2860269546508789, -0.1519031673669815]","[0.43480026721954346, 0.2674558162689209, -0.10524657368659973]","[0.5584104657173157, 0.44706428050994873, -0.14043544232845306]","[0.4145214855670929, 0.4211358428001404, -0.07602915912866592]","[0.5584204792976379, 0.5905046463012695, -0.277689665555954]","[0.41878703236579895, 0.5768192410469055, -0.19153554737567902]","[0.5198482871055603, 0.6051569581031799, -0.01827090233564377]","[0.4541080594062805, 0.604217529296875, 0.018427325412631035]"
"[0.5516285300254822, 0.28326067328453064, -0.13620777428150177]","[0.43298912048339844, 0.27596935629844666, -0.10274256765842438]","[0.5576132535934448, 0.4450152516365051, -0.11809495836496353]","[0.41933536529541016, 0.4363964796066284, -0.07810015976428986]","[0.553956925868988, 0.588837206363678, -0.2568524181842804]","[0.41589078307151794, 0.585898220539093, -0.19831456243991852]","[0.5198079943656921, 0.6101906895637512, -0.011752532795071602]","[0.4539354741573334, 0.6087810397148132, 0.011811546050012112]"
"[0.5507413744926453, 0.2828892171382904, -0.14004424214363098]","[0.43210679292678833, 0.2795118987560272, -0.11044884473085403]","[0.5569881796836853, 0.4440195858478546, -0.11813019961118698]","[0.42009368538856506, 0.43988555669784546, -0.09673333168029785]","[0.5533934831619263, 0.5891094207763672, -0.24633409082889557]","[0.4159184694290161, 0.5904018878936768, -0.22679948806762695]","[0.5194240808486938, 0.6106888055801392, -0.010853762738406658]","[0.4529702961444855, 0.608849048614502, 0.010948607698082924]"
"[0.5492553114891052, 0.28207072615623474, -0.14441031217575073]","[0.43186265230178833, 0.27652305364608765, -0.11494887620210648]","[0.5551143288612366, 0.44206002354621887, -0.1092383861541748]","[0.41803523898124695, 0.438469797372818, -0.09986042231321335]","[0.5523852109909058, 0.5903867483139038, -0.21962027251720428]","[0.4152175784111023, 0.5898839831352234, -0.22300109267234802]","[0.5189183354377747, 0.6098645925521851, -0.010266083292663097]","[0.45196086168289185, 0.6078009605407715, 0.010359564796090126]"
"[0.548009991645813, 0.2817517817020416, -0.14110931754112244]","[0.4314705729484558, 0.2748509645462036, -0.10989324748516083]","[0.5547125935554504, 0.4416695535182953, -0.11185789108276367]","[0.4177517890930176, 0.4385402500629425, -0.08902404457330704]","[0.5520690083503723, 0.591198742389679, -0.22236834466457367]","[0.4148241877555847, 0.5890485644340515, -0.19747504591941833]","[0.5180376768112183, 0.6096236705780029, -0.011998454108834267]","[0.4511360824108124, 0.6067876219749451, 0.012097583152353764]"
"[0.5477773547172546, 0.28198379278182983, -0.1442057341337204]","[0.43114858865737915, 0.27594542503356934, -0.11050710082054138]","[0.5549966096878052, 0.44210270047187805, -0.11846251040697098]","[0.4175911545753479, 0.4407256543636322, -0.08939692378044128]","[0.5520276427268982, 0.5912832021713257, -0.22850970923900604]","[0.41464442014694214, 0.589070200920105, -0.2083243727684021]","[0.5178605318069458, 0.6094257235527039, -0.012299735099077225]","[0.4508124887943268, 0.6062045097351074, 0.012388969771564007]"
"[0.547559380531311, 0.28203287720680237, -0.15640991926193237]","[0.4314362406730652, 0.2746858596801758, -0.12091945856809616]","[0.5551417469978333, 0.44270896911621094, -0.12937483191490173]","[0.41746246814727783, 0.43999260663986206, -0.09198960661888123]","[0.5522398352622986, 0.5916531085968018, -0.23133698105812073]","[0.41474220156669617, 0.59160315990448, -0.1996115744113922]","[0.5178133845329285, 0.6086145043373108, -0.013063372112810612]","[0.45074954628944397, 0.6056876182556152, 0.01315388921648264]"
"[0.5475044846534729, 0.2817787230014801, -0.16837413609027863]","[0.431519478559494, 0.27371177077293396, -0.12913446128368378]","[0.5556125640869141, 0.443236768245697, -0.1384957730770111]","[0.41723138093948364, 0.4406294822692871, -0.09838869422674179]","[0.5523678660392761, 0.5920373797416687, -0.24603396654129028]","[0.41494032740592957, 0.5924791693687439, -0.20884789526462555]","[0.517703115940094, 0.6079257130622864, -0.013242299668490887]","[0.450712114572525, 0.6055031418800354, 0.01335546001791954]"
"[0.5474315285682678, 0.2818078398704529, -0.16925381124019623]","[0.43147847056388855, 0.2736644446849823, -0.12872812151908875]","[0.5556913018226624, 0.4436110854148865, -0.14051176607608795]","[0.41696083545684814, 0.44152119755744934, -0.09904829412698746]","[0.552736222743988, 0.5920987725257874, -0.24866244196891785]","[0.41492554545402527, 0.5920443534851074, -0.20879532396793365]","[0.5177087187767029, 0.6072660088539124, -0.013750375248491764]","[0.4507257044315338, 0.6053879261016846, 0.013860587030649185]"
"[0.5473368167877197, 0.281872034072876, -0.1687643826007843]","[0.43131643533706665, 0.2745017111301422, -0.12835125625133514]","[0.5557682514190674, 0.44378861784935, -0.14130549132823944]","[0.41682952642440796, 0.4427470266819, -0.09846919029951096]","[0.5529356598854065, 0.5908694863319397, -0.25721728801727295]","[0.414957195520401, 0.5921931862831116, -0.20970407128334045]","[0.5177322626113892, 0.6068170070648193, -0.014038672670722008]","[0.45073258876800537, 0.6050939559936523, 0.014152118936181068]"
"[0.5471237897872925, 0.28200775384902954, -0.1552697718143463]","[0.43086883425712585, 0.27641987800598145, -0.12474063038825989]","[0.5560476779937744, 0.4436968266963959, -0.13911810517311096]","[0.4166162610054016, 0.44448545575141907, -0.09585797786712646]","[0.5552769899368286, 0.5846443772315979, -0.27015426754951477]","[0.41500136256217957, 0.5920773148536682, -0.2095000296831131]","[0.5177377462387085, 0.6066411137580872, -0.014385253190994263]","[0.45074620842933655, 0.6049111485481262, 0.014492749236524105]"
"[0.5467966198921204, 0.282051682472229, -0.15407593548297882]","[0.4306589663028717, 0.2765412926673889, -0.12263454496860504]","[0.5574792623519897, 0.4432269334793091, -0.13829851150512695]","[0.41646990180015564, 0.44304850697517395, -0.09441299736499786]","[0.5570811033248901, 0.5828007459640503, -0.2746947705745697]","[0.4148060977458954, 0.5909695029258728, -0.2120000422000885]","[0.5177274942398071, 0.6065634489059448, -0.014614039100706577]","[0.4507429897785187, 0.6047245860099792, 0.014720209874212742]"
"[0.5467117428779602, 0.28186988830566406, -0.14565394818782806]","[0.43047288060188293, 0.2760973870754242, -0.1175459772348404]","[0.5594251155853271, 0.4412810206413269, -0.1371975690126419]","[0.4163140654563904, 0.4415692687034607, -0.09357679635286331]","[0.5633766055107117, 0.5756080746650696, -0.2847995162010193]","[0.41459402441978455, 0.5902562737464905, -0.21393756568431854]","[0.5177327990531921, 0.6065365076065063, -0.01461065374314785]","[0.4507308602333069, 0.6045958399772644, 0.014718281105160713]"
"[0.546668291091919, 0.28128910064697266, -0.13376976549625397]","[0.4301046133041382, 0.2758404016494751, -0.1060272827744484]","[0.5628855228424072, 0.43768298625946045, -0.12920822203159332]","[0.41629356145858765, 0.44174525141716003, -0.08953089267015457]","[0.5704079866409302, 0.5678941607475281, -0.2815190553665161]","[0.4143888056278229, 0.5905277132987976, -0.21165193617343903]","[0.5176660418510437, 0.606484055519104, -0.013772930018603802]","[0.45066067576408386, 0.6045098900794983, 0.013883518986403942]"
"[0.5466774106025696, 0.28102946281433105, -0.13218143582344055]","[0.42972201108932495, 0.2759166359901428, -0.10307049006223679]","[0.5672462582588196, 0.4363768398761749, -0.12303609400987625]","[0.41627153754234314, 0.4425029754638672, -0.08893051743507385]","[0.5744647979736328, 0.5658956170082092, -0.27641066908836365]","[0.41416746377944946, 0.5901939868927002, -0.22063973546028137]","[0.5173455476760864, 0.6067742109298706, -0.013316551223397255]","[0.45062097907066345, 0.604839026927948, 0.013431191444396973]"
"[0.5466832518577576, 0.2803098261356354, -0.13741964101791382]","[0.42894357442855835, 0.27621039748191833, -0.10394183546304703]","[0.5712084174156189, 0.4337131083011627, -0.12678511440753937]","[0.41588762402534485, 0.44232046604156494, -0.0891522467136383]","[0.579838752746582, 0.5634186267852783, -0.2904585301876068]","[0.41385191679000854, 0.5893381237983704, -0.2325509488582611]","[0.5171566605567932, 0.6070417165756226, -0.013576683588325977]","[0.4505724012851715, 0.6052828431129456, 0.013702493160963058]"
"[0.5466302037239075, 0.27905213832855225, -0.1314571350812912]","[0.4284204840660095, 0.2765571177005768, -0.09959717094898224]","[0.5750246047973633, 0.4264782965183258, -0.12232603877782822]","[0.41536617279052734, 0.4414817988872528, -0.0863899365067482]","[0.584075927734375, 0.5603051781654358, -0.28410208225250244]","[0.413360059261322, 0.5884194374084473, -0.2273988276720047]","[0.5170721411705017, 0.607108473777771, -0.013585829176008701]","[0.45057958364486694, 0.6055948734283447, 0.013710769824683666]"
"[0.5464605689048767, 0.2764485478401184, -0.13188335299491882]","[0.42755576968193054, 0.2768363356590271, -0.09473472088575363]","[0.5784252882003784, 0.41687265038490295, -0.12465428560972214]","[0.41466033458709717, 0.44115397334098816, -0.0757555291056633]","[0.5907158255577087, 0.551132321357727, -0.2862294614315033]","[0.4130001366138458, 0.5875416398048401, -0.22331959009170532]","[0.5169641375541687, 0.6070194840431213, -0.013764368370175362]","[0.45048320293426514, 0.6055705547332764, 0.01388620212674141]"
"[0.546142041683197, 0.2725133001804352, -0.12239298224449158]","[0.4266565442085266, 0.2771962583065033, -0.09209286421537399]","[0.5803724527359009, 0.4108450412750244, -0.10777553915977478]","[0.41396135091781616, 0.44096705317497253, -0.07576774805784225]","[0.5958089232444763, 0.5472612380981445, -0.26322275400161743]","[0.4128232002258301, 0.5877740979194641, -0.22183069586753845]","[0.5168899893760681, 0.6069333553314209, -0.0131053626537323]","[0.4503691792488098, 0.6055400371551514, 0.01322262454777956]"
"[0.545552134513855, 0.26995956897735596, -0.11514680832624435]","[0.425411194562912, 0.27775412797927856, -0.0918208509683609]","[0.5837464928627014, 0.40537187457084656, -0.09350894391536713]","[0.4132387340068817, 0.4412963390350342, -0.07605190575122833]","[0.6015723347663879, 0.5411571264266968, -0.24030952155590057]","[0.4126339554786682, 0.5886281132698059, -0.23086975514888763]","[0.5167907476425171, 0.6067609190940857, -0.012243795208632946]","[0.4503374695777893, 0.6055147647857666, 0.012361133471131325]"
"[0.544732928276062, 0.26793771982192993, -0.12154345214366913]","[0.4244822859764099, 0.2779143750667572, -0.0993337631225586]","[0.5892407298088074, 0.4044373035430908, -0.08455785363912582]","[0.41278764605522156, 0.4413434565067291, -0.08652640134096146]","[0.608786940574646, 0.5398247838020325, -0.20717701315879822]","[0.4124568998813629, 0.5893446803092957, -0.23756834864616394]","[0.516678512096405, 0.6066612005233765, -0.011707997880876064]","[0.4500351548194885, 0.605495810508728, 0.011821850202977657]"
"[0.5438551306724548, 0.26660841703414917, -0.12447341531515121]","[0.4235645532608032, 0.27814942598342896, -0.09915795922279358]","[0.5943155884742737, 0.4043980538845062, -0.08842042088508606]","[0.4123280346393585, 0.4416980743408203, -0.08255518972873688]","[0.6101557016372681, 0.5398540496826172, -0.21299560368061066]","[0.4122369885444641, 0.5900911688804626, -0.23397502303123474]","[0.5166794657707214, 0.6066494584083557, -0.011773034930229187]","[0.4499031901359558, 0.6054797172546387, 0.011884260922670364]"
"[0.5428887009620667, 0.2656416594982147, -0.12529893219470978]","[0.42270490527153015, 0.2790893614292145, -0.10062356293201447]","[0.5974094271659851, 0.4030202627182007, -0.08980802446603775]","[0.4118519425392151, 0.44287922978401184, -0.08258056640625]","[0.6150084733963013, 0.5395501852035522, -0.2097933441400528]","[0.4120592176914215, 0.591467022895813, -0.23104406893253326]","[0.5166873335838318, 0.6066322326660156, -0.011803329922258854]","[0.44985052943229675, 0.6055865287780762, 0.011916161514818668]"
"[0.541894257068634, 0.26485422253608704, -0.12659472227096558]","[0.4220975637435913, 0.2796410322189331, -0.10198436677455902]","[0.5970203280448914, 0.39681434631347656, -0.08662088960409164]","[0.4116557240486145, 0.4430988132953644, -0.08261063694953918]","[0.6183837056159973, 0.5347539782524109, -0.19841377437114716]","[0.4119333028793335, 0.5918352603912354, -0.22727487981319427]","[0.5166438221931458, 0.6065769195556641, -0.010973576456308365]","[0.44968217611312866, 0.6055765748023987, 0.011078882962465286]"
"[0.5411970615386963, 0.26452404260635376, -0.12744741141796112]","[0.42196306586265564, 0.27989092469215393, -0.10314293950796127]","[0.5975160002708435, 0.39572471380233765, -0.08133070915937424]","[0.41151028871536255, 0.4433291554450989, -0.08205534517765045]","[0.6210307478904724, 0.5364397764205933, -0.18657083809375763]","[0.41182148456573486, 0.5918715596199036, -0.2179001271724701]","[0.5164966583251953, 0.6067371368408203, -0.009482650086283684]","[0.44935131072998047, 0.6057776212692261, 0.009570055641233921]"
"[0.540459394454956, 0.26416653394699097, -0.12760894000530243]","[0.421810507774353, 0.2799702286720276, -0.10328485816717148]","[0.5970999598503113, 0.3928064703941345, -0.07718073576688766]","[0.41133081912994385, 0.4434366822242737, -0.0805063396692276]","[0.622516393661499, 0.5339175462722778, -0.17997059226036072]","[0.41170021891593933, 0.5921860337257385, -0.2107265144586563]","[0.516269326210022, 0.6067269444465637, -0.009119415655732155]","[0.44901561737060547, 0.6057746410369873, 0.009196577593684196]"
"[0.5396627187728882, 0.2636491656303406, -0.1275608241558075]","[0.4213916063308716, 0.2799586057662964, -0.10258665680885315]","[0.5970513820648193, 0.3899761438369751, -0.0778440460562706]","[0.4109814763069153, 0.4435541033744812, -0.07211143523454666]","[0.623966634273529, 0.526029109954834, -0.18463382124900818]","[0.4115584194660187, 0.592555820941925, -0.1932348608970642]","[0.5161823034286499, 0.6065329313278198, -0.008933836594223976]","[0.4489496350288391, 0.6057372689247131, 0.009006723761558533]"
"[0.5389642715454102, 0.2628627419471741, -0.12346479296684265]","[0.42094242572784424, 0.2799477279186249, -0.09923306852579117]","[0.5969725251197815, 0.3874377906322479, -0.08010276407003403]","[0.41042229533195496, 0.4439445734024048, -0.06872505694627762]","[0.624927282333374, 0.5142986178398132, -0.1938352882862091]","[0.4114629030227661, 0.592929482460022, -0.18974770605564117]","[0.5160147547721863, 0.6065590381622314, -0.009020967409014702]","[0.44884350895881653, 0.6057775020599365, 0.009095626883208752]"
"[0.5382269024848938, 0.26219549775123596, -0.11557703465223312]","[0.4203657805919647, 0.2799941599369049, -0.0979006215929985]","[0.5963001251220703, 0.38354572653770447, -0.07689663767814636]","[0.40985333919525146, 0.4448346197605133, -0.07018400728702545]","[0.6239754557609558, 0.504456639289856, -0.1970757097005844]","[0.41141477227211, 0.5939770340919495, -0.19468148052692413]","[0.5157901644706726, 0.6065661311149597, -0.00911723729223013]","[0.4487249255180359, 0.6057770252227783, 0.009193439967930317]"
"[0.5374777317047119, 0.26203012466430664, -0.11586057394742966]","[0.4197613298892975, 0.2800217270851135, -0.09720753878355026]","[0.5960988402366638, 0.3813662528991699, -0.08231547474861145]","[0.40922561287879944, 0.4455602467060089, -0.07127661257982254]","[0.6220837235450745, 0.4946756362915039, -0.23291243612766266]","[0.41133925318717957, 0.5944685339927673, -0.19491781294345856]","[0.5154812335968018, 0.6065148115158081, -0.010431340895593166]","[0.4484821856021881, 0.6056401133537292, 0.01052764430642128]"
"[0.5370065569877625, 0.2621237635612488, -0.12282759696245193]","[0.41879430413246155, 0.28001490235328674, -0.11193221062421799]","[0.5958512425422668, 0.382619172334671, -0.09382025897502899]","[0.4083804488182068, 0.44733908772468567, -0.08431346714496613]","[0.6213070154190063, 0.5008947253227234, -0.24345919489860535]","[0.4111384153366089, 0.5962026119232178, -0.21121199429035187]","[0.5151751041412354, 0.6065053939819336, -0.010893279686570168]","[0.44779860973358154, 0.6055108308792114, 0.010991761460900307]"
"[0.536791980266571, 0.2621947228908539, -0.14122843742370605]","[0.4180099666118622, 0.2798202931880951, -0.13579842448234558]","[0.5954843163490295, 0.38360288739204407, -0.11027892678976059]","[0.40750640630722046, 0.44798675179481506, -0.10526392608880997]","[0.6178403496742249, 0.5027288198471069, -0.2541690170764923]","[0.41095101833343506, 0.5971238017082214, -0.2288672924041748]","[0.5151660442352295, 0.6061035990715027, -0.010865313932299614]","[0.4476688504219055, 0.6050508618354797, 0.010961610823869705]"
"[0.536548912525177, 0.2622443735599518, -0.14041392505168915]","[0.4175662696361542, 0.2796688973903656, -0.13102445006370544]","[0.5927647352218628, 0.38438913226127625, -0.12080015242099762]","[0.4068821966648102, 0.44867274165153503, -0.100459024310112]","[0.6095848083496094, 0.5021858811378479, -0.2813125252723694]","[0.41092225909233093, 0.5977010130882263, -0.22462056577205658]","[0.5151504874229431, 0.6054947972297668, -0.011083322577178478]","[0.4474871754646301, 0.6050347089767456, 0.01117656845599413]"
"[0.5362279415130615, 0.26229721307754517, -0.1361321061849594]","[0.4173249900341034, 0.27963945269584656, -0.12772057950496674]","[0.5879661440849304, 0.3832029700279236, -0.13362827897071838]","[0.4062902629375458, 0.44905367493629456, -0.08446898311376572]","[0.6022331714630127, 0.4868655204772949, -0.3221728205680847]","[0.4109196066856384, 0.597840428352356, -0.19823645055294037]","[0.5150918960571289, 0.6043358445167542, -0.011383144184947014]","[0.4472387135028839, 0.6049064993858337, 0.01148362085223198]"
"[0.5360912680625916, 0.2623457610607147, -0.13547012209892273]","[0.4172528386116028, 0.2796652317047119, -0.12363742291927338]","[0.5846027731895447, 0.3833468556404114, -0.14474859833717346]","[0.4060266315937042, 0.44995957612991333, -0.08221040666103363]","[0.5947116017341614, 0.48626619577407837, -0.336456835269928]","[0.4109184145927429, 0.5979951024055481, -0.19306740164756775]","[0.5151085257530212, 0.603070080280304, -0.012269964441657066]","[0.4472387135028839, 0.6047433018684387, 0.01238074991852045]"
"[0.5355862975120544, 0.26238977909088135, -0.13648520410060883]","[0.4171682596206665, 0.27962180972099304, -0.13026459515094757]","[0.5807057023048401, 0.3837076723575592, -0.14696916937828064]","[0.40600505471229553, 0.45042750239372253, -0.09000125527381897]","[0.5895993709564209, 0.4825991094112396, -0.3418203592300415]","[0.4109819829463959, 0.5979606509208679, -0.19564054906368256]","[0.5151056051254272, 0.6010152101516724, -0.012231271713972092]","[0.44722339510917664, 0.6039953827857971, 0.012342621572315693]"
"[0.5349710583686829, 0.2623576521873474, -0.11858271807432175]","[0.41720640659332275, 0.2795359194278717, -0.1156531572341919]","[0.5753908157348633, 0.38336578011512756, -0.14090850949287415]","[0.40598753094673157, 0.45045432448387146, -0.08133985102176666]","[0.5851680636405945, 0.4764215648174286, -0.3506055474281311]","[0.41103556752204895, 0.5978482365608215, -0.18707147240638733]","[0.5151398777961731, 0.5985879302024841, -0.012033971957862377]","[0.4472954571247101, 0.6031636595726013, 0.01215909980237484]"
"[0.5347653031349182, 0.262412428855896, -0.11881335824728012]","[0.41735783219337463, 0.27932482957839966, -0.12349028885364532]","[0.5712499618530273, 0.38473525643348694, -0.1453738510608673]","[0.4059959352016449, 0.45037469267845154, -0.0880587175488472]","[0.575966477394104, 0.4809105098247528, -0.3459841310977936]","[0.4110603630542755, 0.597644567489624, -0.19115450978279114]","[0.5152934789657593, 0.5972958207130432, -0.010943242348730564]","[0.44733572006225586, 0.6024556159973145, 0.011064009740948677]"
"[0.5342550873756409, 0.26248905062675476, -0.11968905478715897]","[0.41738685965538025, 0.2793051302433014, -0.12010334432125092]","[0.5654117465019226, 0.38586223125457764, -0.14667536318302155]","[0.40597623586654663, 0.45034319162368774, -0.08352485299110413]","[0.5666369795799255, 0.48107582330703735, -0.35221466422080994]","[0.41112011671066284, 0.5974322557449341, -0.1838715374469757]","[0.5153442621231079, 0.5962290167808533, -0.010857565328478813]","[0.44747394323349, 0.6023013591766357, 0.010980355553328991]"
"[0.5338031053543091, 0.2637166678905487, -0.1203615739941597]","[0.4174483120441437, 0.27928924560546875, -0.1229926124215126]","[0.5611377954483032, 0.39292505383491516, -0.14930471777915955]","[0.4059704840183258, 0.45032113790512085, -0.08515537530183792]","[0.5572983622550964, 0.4831973612308502, -0.35313108563423157]","[0.4112488031387329, 0.5974122285842896, -0.1854313313961029]","[0.5153838992118835, 0.5949262380599976, -0.009859325364232063]","[0.44755011796951294, 0.6018738746643066, 0.009962243027985096]"
"[0.5335955023765564, 0.26516619324684143, -0.11467759311199188]","[0.41808220744132996, 0.2791815996170044, -0.11519458144903183]","[0.5564311146736145, 0.3982579708099365, -0.1522541642189026]","[0.4059775769710541, 0.4497202932834625, -0.08080101758241653]","[0.5535746812820435, 0.4823471009731293, -0.3738695979118347]","[0.4116479158401489, 0.5966127514839172, -0.177427276968956]","[0.5153747200965881, 0.594394326210022, -0.00928770937025547]","[0.44766566157341003, 0.601712167263031, 0.009377872571349144]"
"[0.5331889390945435, 0.2657415568828583, -0.10774403065443039]","[0.4187386929988861, 0.27907559275627136, -0.10736403614282608]","[0.5503547787666321, 0.3986941874027252, -0.1482069343328476]","[0.40586698055267334, 0.44894281029701233, -0.07252804934978485]","[0.5481290221214294, 0.47779056429862976, -0.36582568287849426]","[0.4119182825088501, 0.5962895750999451, -0.16728922724723816]","[0.5153514742851257, 0.5932765603065491, -0.007952137850224972]","[0.4478464424610138, 0.6011831760406494, 0.008026308380067348]"
"[0.5329087972640991, 0.2663535177707672, -0.10248634964227676]","[0.4193766415119171, 0.27880385518074036, -0.100669726729393]","[0.5472357869148254, 0.39936670660972595, -0.14644290506839752]","[0.40574005246162415, 0.4473237991333008, -0.06741373240947723]","[0.5430648326873779, 0.4786369502544403, -0.3595743775367737]","[0.4121507406234741, 0.5953607559204102, -0.1609220802783966]","[0.5152642130851746, 0.5922340154647827, -0.006197838578373194]","[0.4479362666606903, 0.6006303429603577, 0.006276172120124102]"
"[0.5322279334068298, 0.2663702070713043, -0.08736772835254669]","[0.42011263966560364, 0.278746634721756, -0.09576089680194855]","[0.5456677079200745, 0.39880678057670593, -0.10355973988771439]","[0.4057086110115051, 0.44706204533576965, -0.06475096195936203]","[0.5417344570159912, 0.4799298942089081, -0.30083805322647095]","[0.41271278262138367, 0.5953496098518372, -0.15532289445400238]","[0.515262246131897, 0.591924786567688, -0.0029103246051818132]","[0.44852980971336365, 0.600429892539978, 0.002991090528666973]"
"[0.5320430994033813, 0.2675968110561371, -0.08163992315530777]","[0.42112621665000916, 0.27874255180358887, -0.09821759164333344]","[0.5435415506362915, 0.39801791310310364, -0.05642383545637131]","[0.40563318133354187, 0.4471615254878998, -0.06498308479785919]","[0.5409268736839294, 0.48269009590148926, -0.2076733261346817]","[0.4131496846675873, 0.5960980653762817, -0.15842004120349884]","[0.5153144001960754, 0.5919235348701477, 6.383913569152355e-05]","[0.44932982325553894, 0.6003147959709167, 6.94827713232371e-06]"
"[0.5319922566413879, 0.2681128978729248, -0.07544079422950745]","[0.42201635241508484, 0.27873334288597107, -0.10557331144809723]","[0.5417255759239197, 0.3977591395378113, -0.027199817821383476]","[0.4055638611316681, 0.4473431706428528, -0.08127827197313309]","[0.5407863855361938, 0.4918692111968994, -0.15678225457668304]","[0.41348591446876526, 0.5974993705749512, -0.1631196290254593]","[0.5154127478599548, 0.5919807553291321, 0.0035417627077549696]","[0.4500793516635895, 0.600307047367096, -0.003458932973444462]"
"[0.5318320393562317, 0.2683899700641632, -0.0708559900522232]","[0.422696053981781, 0.2787303924560547, -0.1102759838104248]","[0.5401162505149841, 0.39797118306159973, -0.011495794169604778]","[0.40555503964424133, 0.4474641978740692, -0.08720134198665619]","[0.5398674011230469, 0.49180275201797485, -0.1295226663351059]","[0.4137313961982727, 0.5982927680015564, -0.1661899983882904]","[0.5154496431350708, 0.59206223487854, 0.005759567022323608]","[0.450607031583786, 0.6004754900932312, -0.005678956396877766]"
